density(tonne/mm3),E(MPa),v(-),phi(deg),psi(deg),c(MPa),area_reduced(%),plastic_zone(%),max_PEEQ(-),min_PEEQ(-),sim_num,deformation_modulus(-),silo_FoS(-),stability_class
1.6e-09,30,0.4,26.25,13.125,0.0131,0.00965334572110948,0.382776143376167,0.0162272,1.84668e-07,161,1.398785722471025,1.1375510685371981,STABLE
1.6e-09,30,0.4,26.25,13.125,0.0254,0.0123814651640317,0.106816368957494,0.00806376,1.41177e-07,162,1.07399079239348,1.1605972240419808,STABLE
1.6e-09,30,0.4,26.25,13.125,0.0377,0.0157391506322437,0.0331571439985934,0.00437242,7.99238e-08,163,0.9889281396395834,1.0671822810504645,STABLE
1.6e-09,30,0.4,26.25,13.125,0.05,0.0182574147334027,0.00398725149350174,0.00200129,3.08715e-07,164,0.9633239966701829,1.1884939434590345,STABLE
1.6e-09,30,0.4,26.25,18.375,0.0008,0.295686176544419,7.2509217686038,1.7612,1.32911e-09,165,174.3303690648179,0.5447602506778062,GENERAL FAILURE
1.6e-09,30,0.4,26.25,18.375,0.0131,0.00986320106287273,0.394528042514909,0.0189863,2.41476e-07,166,1.3922865865640413,1.1536354887414861,STABLE
1.6e-09,30,0.4,26.25,18.375,0.0254,0.0123814651640317,0.106396658273967,0.00899939,8.93235e-07,167,1.071214557734346,1.1809935502427127,STABLE
1.6e-09,30,0.4,26.25,18.375,0.0377,0.0178377040498762,0.0327374333150669,0.00472018,1.01622e-07,168,0.9883836837258663,1.0784450587980425,STABLE
1.6e-09,30,0.4,26.25,18.375,0.05,0.0182574147334027,0.00440696217702824,0.0021238,8.97591e-07,169,0.9634319068512801,1.1861418599873828,STABLE
1.6e-09,30,0.4,26.25,23.625,0.0008,0.290439793000337,6.39995835775382,1.78416,6.22374e-08,170,153.84165918024274,1.2061537896025651,GENERAL FAILURE
1.6e-09,30,0.4,26.25,23.625,0.0131,0.011751899138742,0.405230664944835,0.0240454,1.88407e-07,171,1.3876072087110127,1.2102782506257803,STABLE
1.6e-09,30,0.4,26.25,23.625,0.0254,0.0121716098222685,0.111223331134522,0.0105514,4.60688e-07,172,1.0675505165852763,1.2047176613119481,STABLE
1.6e-09,30,0.4,26.25,23.625,0.0377,0.0174179933663497,0.0342064207074097,0.00524776,4.68556e-07,173,0.9872310067914201,1.0905575521062572,STABLE
1.6e-09,30,0.4,26.25,23.625,0.05,0.017627848708113,0.00629566025289748,0.00227204,8.9987e-07,174,0.9633338066866464,1.1854375346904698,STABLE
1.6e-09,30,0.4,32.5,3.25,0.0008,0.010912477771689,1.07592833722018,0.0228492,1.77115e-08,175,2.2828773869047523,1.2321432640998198,STABLE
1.6e-09,30,0.4,32.5,3.25,0.0131,0.0115420437969787,0.243432196445369,0.0110467,1.35748e-08,176,1.3701182034263282,1.219210974090435,STABLE
1.6e-09,30,0.4,32.5,3.25,0.0254,0.0155292952904805,0.0654748666301339,0.00606482,1.25036e-07,177,1.1218605765127634,1.161056170435781,STABLE
1.6e-09,30,0.4,32.5,3.25,0.0377,0.0190968361004557,0.017627848708113,0.00338153,1.03091e-06,178,1.0555780989656052,1.1239277113584485,STABLE
1.6e-09,30,0.4,32.5,3.25,0.05,0.0205658234927985,0,0.00145301,2.35525e-06,179,1.036585027142651,1.278802002598116,STABLE
1.6e-09,30,0.4,32.5,9.75,0.0008,0.010912477771689,1.67401606124544,0.0376068,4.65178e-08,180,3.3245763352010536,1.2013485988712338,STABLE
1.6e-09,30,0.4,32.5,9.75,0.0131,0.0111223331134522,0.252665831482952,0.0121712,8.98875e-09,181,1.3605746549608335,1.213806612197104,STABLE
1.6e-09,30,0.4,32.5,9.75,0.0254,0.0146898739234275,0.0711409608577416,0.00646324,1.97212e-07,182,1.1210300213917923,1.1368406045138653,STABLE
1.6e-09,30,0.4,32.5,9.75,0.0377,0.01678842734106,0.020985534176325,0.00355519,1.92459e-07,183,1.0562362747218463,1.1394337270605488,STABLE
1.6e-09,30,0.4,32.5,9.75,0.05,0.0182574147334027,0.0012591320505795,0.00154794,5.2907e-07,184,1.0369820220432409,1.2775734334104354,STABLE
1.6e-09,30,0.4,32.5,16.25,0.0008,0.010912477771689,3.75976830303038,0.115544,4.96691e-10,185,10.914330068294001,1.2654902800161991,STABLE
1.6e-09,30,0.4,32.5,16.25,0.0131,0.0121716098222685,0.253295397508242,0.0138026,6.46559e-09,186,1.3494379032758672,1.3274769877148396,STABLE
1.6e-09,30,0.4,32.5,16.25,0.0254,0.014270163239901,0.0736592249589006,0.00703616,1.73679e-07,187,1.1188883383754527,1.1721161016423,STABLE
1.6e-09,30,0.4,32.5,16.25,0.0377,0.018467270075166,0.0224545215686677,0.0037773,1.06283e-06,188,1.0563198525956548,1.1581620059112856,STABLE
1.6e-09,30,0.4,32.5,16.25,0.05,0.0182574147334027,0.001678842734106,0.00164844,5.44558e-06,189,1.0372170848133269,1.2774145407432784,STABLE
1.6e-09,30,0.4,32.5,22.75,0.0008,0.171661669562338,6.05453646521151,1.03702,9.94905e-08,190,114.25408766632239,1.2592204048831348,GENERAL FAILURE
1.6e-09,30,0.4,32.5,22.75,0.0131,0.0113321884552155,0.25896149173585,0.0164878,1.85414e-08,191,1.336394531344647,1.3659679395926494,STABLE
1.6e-09,30,0.4,32.5,22.75,0.0254,0.0130110311893215,0.0774366211106391,0.00794419,6.97136e-08,192,1.1152161355449968,1.2135708095304747,STABLE
1.6e-09,30,0.4,32.5,22.75,0.0377,0.0186771254169292,0.0256023516951164,0.0040834,2.05331e-07,193,1.0556564532223005,1.1786229959668761,STABLE
1.6e-09,30,0.4,32.5,22.75,0.05,0.0180475593916395,0.00293797478468549,0.00176039,1.88743e-07,194,1.0372902154529093,1.2768223348979115,STABLE
1.6e-09,30,0.4,32.5,29.25,0.0008,0.0822632939711938,3.75599090687864,0.640818,2.60296e-08,195,61.58853520939475,1.356185056612419,GENERAL FAILURE
1.6e-09,30,0.4,32.5,29.25,0.0131,0.00923363503758298,0.270713390874592,0.0220477,1.15644e-08,196,1.3214758808698512,1.4089486452631728,STABLE
1.6e-09,30,0.4,32.5,29.25,0.0254,0.0140603078981377,0.0828928599964836,0.00968682,5.06696e-08,197,1.1096059707656096,1.2684707991100175,STABLE
1.6e-09,30,0.4,32.5,29.25,0.0377,0.018467270075166,0.0285403264798019,0.00456973,1.40486e-06,198,1.0540162374488111,1.202313204679227,STABLE
1.6e-09,30,0.4,32.5,29.25,0.05,0.0180475593916395,0.00398725149350174,0.00189695,1.75122e-07,199,1.0371073888539533,1.2748055405519783,STABLE
1.6e-09,30,0.4,38.75,3.875,0.0008,0.011751899138742,0.654958521643102,0.0141457,1.17765e-08,200,1.7463662640644222,1.4737367525506537,STABLE
1.6e-09,30,0.4,38.75,3.875,0.0131,0.012591320505795,0.184462845409896,0.00909081,7.04176e-08,201,1.390125673506572,1.3675239729422195,STABLE
1.6e-09,30,0.4,38.75,3.875,0.0254,0.0144800185816642,0.0514145587319961,0.00524648,4.01908e-07,202,1.1824901118666897,1.2137142062180681,STABLE
1.6e-09,30,0.4,38.75,3.875,0.0377,0.0169982826828232,0.0146898739234275,0.00284575,1.54004e-07,203,1.1303212669159555,1.2213242607110226,STABLE
1.6e-09,30,0.4,38.75,3.875,0.05,0.020985534176325,0,0.00113538,2.71507e-06,204,1.115352333787904,1.404677972305856,STABLE
1.6e-09,30,0.4,38.75,11.625,0.0008,0.0102829117463992,1.26773611959179,0.0309943,7.32214e-09,205,2.781168833627604,1.439393334106154,STABLE
1.6e-09,30,0.4,38.75,11.625,0.0131,0.0140603078981377,0.188659952245161,0.0100791,2.63678e-08,206,1.3795773577027408,1.423215225744728,STABLE
1.6e-09,30,0.4,38.75,11.625,0.0254,0.014270163239901,0.0558215209090244,0.00558451,9.15066e-08,207,1.1823900224178394,1.2622762507787575,STABLE
1.6e-09,30,0.4,38.75,11.625,0.0377,0.0188869807586925,0.0155292952904805,0.00305409,4.73275e-07,208,1.1312887982548412,1.2505620066506282,STABLE
1.6e-09,30,0.4,38.75,11.625,0.05,0.0211953895180882,0,0.00128509,2.56359e-06,209,1.1159528704810056,1.4041035230532335,STABLE
1.6e-09,30,0.4,38.75,19.375,0.0008,0.0107026224299257,1.32166894242495,0.0418649,5.85895e-09,210,3.099197496824397,1.4847542480966371,STABLE
1.6e-09,30,0.4,38.75,19.375,0.0131,0.0113321884552155,0.199152719333324,0.0115851,2.84325e-08,211,1.3656315611629368,1.4804538024977048,STABLE
1.6e-09,30,0.4,38.75,19.375,0.0254,0.0157391506322437,0.0564510869343141,0.00607454,3.42682e-07,212,1.1804104755405787,1.3151316565547662,STABLE
1.6e-09,30,0.4,38.75,19.375,0.0377,0.019306691442219,0.0180475593916395,0.00329686,1.7183e-07,213,1.1316224297510087,1.2821317907404568,STABLE
1.6e-09,30,0.4,38.75,19.375,0.05,0.0188869807586925,0.0012591320505795,0.00142098,4.05442e-06,214,1.1163921519509594,1.4016593109473954,STABLE
1.6e-09,30,0.4,38.75,27.125,0.0008,0.0400823702767807,3.24037633216634,0.287026,4.13797e-06,215,27.295059964460574,1.484673193822549,GENERAL FAILURE
1.6e-09,30,0.4,38.75,27.125,0.0131,0.0107026224299257,0.203349826168589,0.0142314,9.07121e-09,216,1.3473707972726987,1.5423579573808714,STABLE
1.6e-09,30,0.4,38.75,27.125,0.0254,0.015109584606954,0.0625368918454484,0.00687356,7.26241e-08,217,1.1760510239906559,1.377077395222321,STABLE
1.6e-09,30,0.4,38.75,27.125,0.0377,0.0190968361004557,0.0197264021257455,0.0035808,3.06057e-08,218,1.1309996509581628,1.3174946959439102,STABLE
1.6e-09,30,0.4,38.75,27.125,0.05,0.0197264021257455,0,0.00155155,1.96078e-06,219,1.1165311650743628,1.397731985602462,STABLE
1.6e-09,30,0.4,38.75,34.875,0.0008,0,1.47066623507685,0.173624,3.86095e-06,220,10.539696990180087,1.6938680159957877,STABLE
1.6e-09,30,0.4,38.75,34.875,0.0131,0.0121716098222685,0.20083156206743,0.0204791,1.98119e-08,221,1.3237830504936523,1.6153799247891825,STABLE
1.6e-09,30,0.4,38.75,34.875,0.0254,0.014270163239901,0.0648453006048441,0.00854875,1.04844e-07,222,1.1683941811536103,1.45873538793194,STABLE
1.6e-09,30,0.4,38.75,34.875,0.0377,0.018467270075166,0.0214052448598515,0.00398423,2.07369e-06,223,1.128931135681924,1.3575388508992345,STABLE
1.6e-09,30,0.4,38.75,34.875,0.05,0.018467270075166,0.00293797478468549,0.00167923,4.18551e-06,224,1.1162586993524926,1.3901289294660373,STABLE
1.6e-09,30,0.4,45,4.5,0.0008,NaN,NaN,NaN,NaN,225,-1,-1,STABLE
1.6e-09,30,0.4,45,4.5,0.0131,0.014270163239901,0.185092411435186,0.0073537,7.57523e-08,226,1.476114269773827,1.4480973238842239,STABLE
1.6e-09,30,0.4,45,4.5,0.0254,0.0180475593916395,0.0381936722009114,0.00453786,5.29448e-08,227,1.2543357523000915,1.358466607038821,STABLE
1.6e-09,30,0.4,45,4.5,0.0377,0.0172081380245865,0.0107026224299257,0.00247941,1.54431e-06,228,1.2103854529382239,1.2960089711131468,STABLE
1.6e-09,30,0.4,45,4.5,0.05,0.0174179933663497,0,0.000898039,1.31776e-06,229,1.1978037415839926,1.5080671216676844,STABLE
1.6e-09,30,0.4,45,13.5,0.0008,NaN,NaN,NaN,NaN,230,-1,-1,STABLE
1.6e-09,30,0.4,45,13.5,0.0131,0.0123814651640317,0.190968361004557,0.00824372,2.33664e-08,231,1.4642830879367341,1.5279259067342759,STABLE
1.6e-09,30,0.4,45,13.5,0.0254,0.0138504525563745,0.0470075965549679,0.00483683,2.24351e-08,232,1.255742256434571,1.4328032612735948,STABLE
1.6e-09,30,0.4,45,13.5,0.0377,0.0161588613157702,0.0144800185816642,0.00269878,1.52735e-07,233,1.2119456087848735,1.3344726578790211,STABLE
1.6e-09,30,0.4,45,13.5,0.05,0.0220348108851412,0,0.00113085,1.68952e-06,234,1.1984597162013342,1.505794433012022,STABLE
1.6e-09,30,0.4,45,22.5,0.0008,0.0107026224299257,1.29459760333749,0.0385727,6.35825e-05,235,3.1582282081177735,1.7542154022965464,STABLE
1.6e-09,30,0.4,45,22.5,0.0131,0.0123814651640317,0.190338794979267,0.00961441,1.03763e-07,236,1.4461699149443819,1.6081992203602717,STABLE
1.6e-09,30,0.4,45,22.5,0.0254,0.013430741872848,0.0520441247572859,0.00525491,8.05034e-08,237,1.2546312363619567,1.512518075024797,STABLE
1.6e-09,30,0.4,45,22.5,0.0377,0.0165785719992967,0.015949005974007,0.00293423,1.23966e-06,238,1.2125188478648925,1.3807652996039348,STABLE
1.6e-09,30,0.4,45,22.5,0.05,0.0199362574675087,0.0012591320505795,0.00132356,4.21545e-06,239,1.19912751018115,1.5020637846420992,STABLE
1.6e-09,30,0.4,45,31.5,0.0008,0.0102829117463992,1.29333847128691,0.0622082,6.59432e-05,240,4.844798046114652,1.8558577476923837,STABLE
1.6e-09,30,0.4,45,31.5,0.0131,0.0119617544805052,0.187820530878108,0.0121154,5.44167e-09,241,1.4197359107698984,1.708484021896661,STABLE
1.6e-09,30,0.4,45,31.5,0.0254,0.015949005974007,0.0516244140737594,0.00591153,3.231e-08,242,1.250068962446754,1.6032662331517256,STABLE
1.6e-09,30,0.4,45,31.5,0.0377,0.0186771254169292,0.018467270075166,0.00321747,1.31446e-07,243,1.2119101506974497,1.4318014776667398,STABLE
1.6e-09,30,0.4,45,31.5,0.05,0.0199362574675087,0,0.00149165,3.5687e-06,244,1.1993461683869302,1.4943581955485998,STABLE
1.6e-09,30,0.4,45,40.5,0.0008,NaN,NaN,NaN,NaN,245,-1,-1,STABLE
1.6e-09,30,0.4,45,40.5,0.0131,0.0115420437969787,0.181105159941684,0.0188155,7.1917e-09,246,1.3813761698585247,1.846016063296563,STABLE
1.6e-09,30,0.4,45,40.5,0.0254,0.0155292952904805,0.0549820995419714,0.00726639,3.80199e-08,247,1.2398393042249722,1.7170659617043929,STABLE
1.6e-09,30,0.4,45,40.5,0.0377,0.018467270075166,0.0197264021257455,0.00355831,1.81916e-07,248,1.2092271554157112,1.488190141192327,STABLE
1.6e-09,30,0.4,45,40.5,0.05,0.0186771254169292,0.00293797478468549,0.0016301,7.96311e-07,249,1.1989088519753694,1.496680203403654,STABLE
2.4e-09,30,0.2,20,2,0.0008,0.0805844512370878,7.80179204073233,0.375361,1.74737e-07,250,27.54432746209765,0.27239173159814745,GENERAL FAILURE
2.4e-09,30,0.2,20,2,0.0131,0.0115420437969787,1.46520999619101,0.0392589,5.74772e-08,251,2.3940857603252836,1.035997604917129,STABLE
2.4e-09,30,0.2,20,2,0.0254,0.0113321884552155,0.402922256185439,0.0192569,2.03581e-08,252,1.282789308925598,1.0364377099838784,STABLE
2.4e-09,30,0.2,20,2,0.0377,0.0107026224299257,0.178167185156999,0.0124243,7.81589e-08,253,1.0139737939166,1.0372447235752185,STABLE
2.4e-09,30,0.2,20,2,0.05,0.0144800185816642,0.0860406901229323,0.00832139,1.41651e-07,254,0.9048106944251864,1.0448324593780354,STABLE
2.4e-09,30,0.2,20,6,0.0008,0.120037255488579,8.03871872158304,0.712048,1.49281e-07,255,41.803457789028684,0.26438013050562925,GENERAL FAILURE
2.4e-09,30,0.2,20,6,0.0131,0.0115420437969787,1.49752771882255,0.045164,2.32761e-08,256,2.50908305788982,1.0448422277801754,STABLE
2.4e-09,30,0.2,20,6,0.0254,0.0115420437969787,0.415513576691234,0.0208952,4.12252e-07,257,1.2822055818935318,1.0431377967213755,STABLE
2.4e-09,30,0.2,20,6,0.0377,0.0104927670881625,0.18278400267579,0.0132866,3.13588e-08,258,1.0135744017367654,1.0426767671756048,STABLE
2.4e-09,30,0.2,20,6,0.05,0.0119617544805052,0.09170678435054,0.00879401,2.77649e-07,259,0.9047031657613847,1.0454268919176195,STABLE
2.4e-09,30,0.2,20,10,0.0008,0.304290245556712,8.49410481320929,1.96659,4.8516e-08,260,104.56455937774854,0.24932784506441447,GENERAL FAILURE
2.4e-09,30,0.2,20,10,0.0131,0.010073056404636,1.52375963654295,0.0549742,6.48787e-08,261,2.7029234440012475,1.0535130629807012,STABLE
2.4e-09,30,0.2,20,10,0.0254,0.0107026224299257,0.424747211728817,0.0229993,1.39456e-07,262,1.2814897482173666,1.0525839830971917,STABLE
2.4e-09,30,0.2,20,10,0.0377,0.0111223331134522,0.186981109511055,0.0143744,6.99918e-08,263,1.012920013011344,1.049503316828166,STABLE
2.4e-09,30,0.2,20,10,0.05,0.0140603078981377,0.0912870736670135,0.00937718,8.23872e-08,264,0.9043160625716988,1.0503749861437652,STABLE
2.4e-09,30,0.2,20,14,0.0008,0.338496666264121,8.03032450791251,2.39152,3.02129e-08,265,112.39110997873853,0.2609665017704292,GENERAL FAILURE
2.4e-09,30,0.2,20,14,0.0131,0.0102829117463992,1.54432546003575,0.069588,4.53823e-08,266,3.0374389725930406,1.0788874689173027,STABLE
2.4e-09,30,0.2,20,14,0.0254,0.0113321884552155,0.438807519626955,0.0258857,9.50876e-08,267,1.2806602413823254,1.0624859843724992,STABLE
2.4e-09,30,0.2,20,14,0.0377,0.0107026224299257,0.192017637713373,0.0158178,6.95777e-07,268,1.0120352057206334,1.0574632285231025,STABLE
2.4e-09,30,0.2,20,14,0.05,0.0132208865310847,0.0954841805022785,0.0101373,1.16877e-06,269,0.9036493848561287,1.0552634309248006,STABLE
2.4e-09,30,0.2,20,18,0.0008,0.336188257504726,7.35878741427011,2.30313,4.62642e-08,270,99.95649529671817,0.36169654274324947,GENERAL FAILURE
2.4e-09,30,0.2,20,18,0.0131,0.00818435832876673,1.55439851644039,0.0961457,2.2491e-08,271,3.677664636867939,1.089524993893968,STABLE
2.4e-09,30,0.2,20,18,0.0254,0.0113321884552155,0.451608695474513,0.0302208,1.74179e-08,272,1.2797877230817638,1.0720456622647818,STABLE
2.4e-09,30,0.2,20,18,0.0377,0.0102829117463992,0.196844310573928,0.017872,2.18004e-07,273,1.0109814248153777,1.065592597002193,STABLE
2.4e-09,30,0.2,20,18,0.05,0.0104927670881625,0.098422155286964,0.0111949,4.46485e-07,274,0.9027000603671372,1.0603297079647678,STABLE
2.4e-09,30,0.2,26.25,2.625,0.0008,0.0115420437969787,4.42668857915399,0.0677726,6.60313e-08,275,5.153724849087246,1.1462372040589666,STABLE
2.4e-09,30,0.2,26.25,2.625,0.0131,0.012591320505795,0.761355179917069,0.0290249,4.15448e-08,276,1.8358268609224693,1.1354628352338023,STABLE
2.4e-09,30,0.2,26.25,2.625,0.0254,0.0119617544805052,0.254554529558822,0.0164425,7.21355e-08,277,1.240296731491534,1.0963811197511308,STABLE
2.4e-09,30,0.2,26.25,2.625,0.0377,0.0113321884552155,0.122135808906211,0.0108063,4.44075e-07,278,1.0586119565844008,1.0816972042869715,STABLE
2.4e-09,30,0.2,26.25,2.625,0.05,0.0132208865310847,0.0614876151366321,0.00729862,1.6733e-06,279,0.9812240067103484,1.0656713955134338,STABLE
2.4e-09,30,0.2,26.25,7.875,0.0008,0.0812140172623776,6.94914978714824,0.375538,1.08221e-07,280,30.660650555335597,0.4256419324753807,GENERAL FAILURE
2.4e-09,30,0.2,26.25,7.875,0.0131,0.0123814651640317,0.787377242295712,0.0327625,2.42437e-07,281,1.8331291063950421,1.1565772676866697,STABLE
2.4e-09,30,0.2,26.25,7.875,0.0254,0.0104927670881625,0.263368453912878,0.0179561,1.63431e-08,282,1.238125447847641,1.1246895974033373,STABLE
2.4e-09,30,0.2,26.25,7.875,0.0377,0.0123814651640317,0.123604796298554,0.0116155,5.73404e-07,283,1.0576734650094048,1.0830249185181406,STABLE
2.4e-09,30,0.2,26.25,7.875,0.05,0.0153194399487172,0.0610679044531056,0.00772447,4.48696e-07,284,0.9810310763865688,1.0797709002169422,STABLE
2.4e-09,30,0.2,26.25,13.125,0.0008,0.292118635734443,7.68238435126904,1.68938,1.3162e-07,285,118.9124415613099,0.3445976947519046,GENERAL FAILURE
2.4e-09,30,0.2,26.25,13.125,0.0131,0.012591320505795,0.815497858091988,0.0379054,2.43799e-08,286,1.840241368330987,1.1770476631262068,STABLE
2.4e-09,30,0.2,26.25,13.125,0.0254,0.0104927670881625,0.271133101558118,0.0200015,1.43077e-07,287,1.2352216829744829,1.1445668319919606,STABLE
2.4e-09,30,0.2,26.25,13.125,0.0377,0.0121716098222685,0.126542771083239,0.0126914,7.87033e-08,288,1.0560221122380706,1.100543928010678,STABLE
2.4e-09,30,0.2,26.25,13.125,0.05,0.015109584606954,0.0621171811619219,0.00826375,7.09578e-07,289,0.9803378352231572,1.0947017457947694,STABLE
2.4e-09,30,0.2,26.25,18.375,0.0008,0.272392233608698,7.03707917534705,1.62183,2.43516e-08,290,98.61453649694732,0.49323000939990796,GENERAL FAILURE
2.4e-09,30,0.2,26.25,18.375,0.0131,0.0121716098222685,0.834804549534207,0.0461067,2.01866e-07,291,1.8686413659924481,1.1980055660675852,STABLE
2.4e-09,30,0.2,26.25,18.375,0.0254,0.0121716098222685,0.278687893861595,0.0230335,7.0254e-08,292,1.2315233067677918,1.164681952700168,STABLE
2.4e-09,30,0.2,26.25,18.375,0.0377,0.0121716098222685,0.130530022576741,0.0142504,1.38659e-07,293,1.0535990381716178,1.1887345742262834,STABLE
2.4e-09,30,0.2,26.25,18.375,0.05,0.0148997292651907,0.0656847219718971,0.00900652,3.08391e-06,294,0.9790494530609677,1.111065700490193,STABLE
2.4e-09,30,0.2,26.25,23.625,0.0008,0.312474603885479,6.34833394368006,1.87302,6.11861e-08,295,96.40106978226187,1.2015038440690313,GENERAL FAILURE
2.4e-09,30,0.2,26.25,23.625,0.0131,0.011751899138742,0.849074712774108,0.0670265,2.45378e-07,296,1.9785168203877002,1.2702946897320784,STABLE
2.4e-09,30,0.2,26.25,23.625,0.0254,0.0111223331134522,0.279947025912175,0.0282164,3.11727e-08,297,1.226912599030007,1.1862611905340046,STABLE
2.4e-09,30,0.2,26.25,23.625,0.0377,0.0113321884552155,0.136405972146112,0.0168111,1.65533e-07,298,1.0504205928374852,1.2126700014005876,STABLE
2.4e-09,30,0.2,26.25,23.625,0.05,0.014270163239901,0.0696719734653988,0.0101606,4.39998e-06,299,0.9770122396420742,1.129971438871708,STABLE
2.4e-09,30,0.2,32.5,3.25,0.0008,0.013430741872848,1.26207002536418,0.0301099,5.224e-08,300,2.059282197587476,1.29043076585724,STABLE
2.4e-09,30,0.2,32.5,3.25,0.0131,0.012591320505795,0.524428499066361,0.0233973,8.6937e-09,301,1.676711445052437,1.2263938975320525,STABLE
2.4e-09,30,0.2,32.5,3.25,0.0254,0.0115420437969787,0.183833279384607,0.0140079,2.14566e-07,302,1.2655535772635236,1.1564203255743748,STABLE
2.4e-09,30,0.2,32.5,3.25,0.0377,0.0136405972146112,0.0914969290087768,0.0094011,4.526e-08,303,1.1338487777871524,1.1310957515094078,STABLE
2.4e-09,30,0.2,32.5,3.25,0.05,0.012591320505795,0.0472174518967311,0.0064548,1.13423e-06,304,1.0751875576078962,1.1093198337611336,STABLE
2.4e-09,30,0.2,32.5,9.75,0.0008,0.011751899138742,2.09750414092368,0.0533789,7.32413e-08,305,3.050811785924594,1.2737518770708995,STABLE
2.4e-09,30,0.2,32.5,9.75,0.0131,0.0123814651640317,0.535970542863339,0.026629,1.03394e-08,306,1.6662990349404767,1.2598623465580883,STABLE
2.4e-09,30,0.2,32.5,9.75,0.0254,0.0115420437969787,0.192227493055137,0.0153795,1.45353e-07,307,1.262269663305136,1.2321729843956237,STABLE
2.4e-09,30,0.2,32.5,9.75,0.0377,0.013430741872848,0.0961137465275683,0.0100889,7.75311e-07,308,1.1326960996108784,1.2122268808668504,STABLE
2.4e-09,30,0.2,32.5,9.75,0.05,0.0132208865310847,0.0505751373649431,0.0068203,4.44789e-07,309,1.0752188993105742,1.1323939350512109,STABLE
2.4e-09,30,0.2,32.5,16.25,0.0008,0.0199362574675087,4.31630466938652,0.156705,2.92554e-08,310,9.547100525131173,1.3351457448187838,STABLE
2.4e-09,30,0.2,32.5,16.25,0.0131,0.0121716098222685,0.546883020635028,0.0310526,5.24505e-08,311,1.655872695182881,1.2920374665221985,STABLE
2.4e-09,30,0.2,32.5,16.25,0.0254,0.010912477771689,0.199152719333324,0.0173368,7.10964e-08,312,1.2574047345672066,1.3260619329130483,STABLE
2.4e-09,30,0.2,32.5,16.25,0.0377,0.0132208865310847,0.0998911426793068,0.011038,3.63395e-07,313,1.1302827885046616,1.2522672757205582,STABLE
2.4e-09,30,0.2,32.5,16.25,0.05,0.0130110311893215,0.0533032568078654,0.00727462,8.99282e-07,314,1.074431874332212,1.1568700131054572,STABLE
2.4e-09,30,0.2,32.5,22.75,0.0008,0.157391506322437,6.08664433250129,0.929886,3.43469e-08,315,64.28287691629238,1.2496186736675206,GENERAL FAILURE
2.4e-09,30,0.2,32.5,22.75,0.0131,0.0119617544805052,0.555067378963795,0.0382656,2.11307e-08,316,1.6423853157970543,1.3252491746457093,STABLE
2.4e-09,30,0.2,32.5,22.75,0.0254,0.0119617544805052,0.200621706725667,0.0204812,9.08941e-08,317,1.250676715725632,1.3683797064090955,STABLE
2.4e-09,30,0.2,32.5,22.75,0.0377,0.0128011758475582,0.103458683489282,0.0125079,4.64101e-07,318,1.1264033821953894,1.3023144240035693,STABLE
2.4e-09,30,0.2,32.5,22.75,0.05,0.0123814651640317,0.0568707976178406,0.00790367,2.82245e-07,319,1.0725896786970193,1.2155696973683898,STABLE
2.4e-09,30,0.2,32.5,29.25,0.0008,0.252665831482952,4.64934509676479,1.47124,1.88272e-08,320,86.19873663455378,1.3440549490606855,GENERAL FAILURE
2.4e-09,30,0.2,32.5,29.25,0.0131,0.0119617544805052,0.560313762507876,0.0539683,1.20917e-08,321,1.6256697410353784,1.4655911381109772,STABLE
2.4e-09,30,0.2,32.5,29.25,0.0254,0.00965334572110948,0.20922577573796,0.0266725,3.21013e-08,322,1.241706023936866,1.4194978783858438,STABLE
2.4e-09,30,0.2,32.5,29.25,0.0377,0.0123814651640317,0.105976947590441,0.015294,5.28266e-07,323,1.1206399913140197,1.2834952816371186,STABLE
2.4e-09,30,0.2,32.5,29.25,0.05,0.0123814651640317,0.0581299296684201,0.00892751,1.19173e-06,324,1.069323176795675,1.2493133640706031,STABLE
2.4e-09,30,0.2,38.75,3.875,0.0008,0.013430741872848,1.4817885681903,0.0282626,1.64554e-08,325,2.262325519379245,1.4727784467107443,STABLE
2.4e-09,30,0.2,38.75,3.875,0.0131,0.011751899138742,0.480568732637841,0.0187388,5.24553e-08,326,1.6645394326127034,1.4023379339879973,STABLE
2.4e-09,30,0.2,38.75,3.875,0.0254,0.012591320505795,0.148367726626617,0.0118179,7.64486e-08,327,1.3342479584234415,1.2850452300828958,STABLE
2.4e-09,30,0.2,38.75,3.875,0.0377,0.014270163239901,0.0728198035918476,0.00826244,1.56597e-07,328,1.2289946354158237,1.2340292644235413,STABLE
2.4e-09,30,0.2,38.75,3.875,0.05,0.012591320505795,0.0411316469855969,0.00583634,6.79855e-07,329,1.1814224910789535,1.1649525246138708,STABLE
2.4e-09,30,0.2,38.75,11.625,0.0008,0.0130110311893215,1.97893587282744,0.0493532,2.20221e-09,330,2.8623024529706194,1.5073690288330133,STABLE
2.4e-09,30,0.2,38.75,11.625,0.0131,0.0123814651640317,0.488753090966608,0.0216087,1.10611e-07,331,1.6527918969309812,1.461222992812454,STABLE
2.4e-09,30,0.2,38.75,11.625,0.0254,0.0115420437969787,0.156552084955384,0.0129809,7.74073e-08,332,1.3310339750103604,1.3353817704498563,STABLE
2.4e-09,30,0.2,38.75,11.625,0.0377,0.011751899138742,0.0814238726041408,0.00882442,6.84972e-08,333,1.228205040874894,1.2849412125109982,STABLE
